Patient_117,Patient_117
Otu0739,Carnobacteriaceae_unclassified
Otu0740,Romboutsia
Otu0741,Pseudomonadaceae_unclassified
Otu0742,Burkholderia
Otu0743,Alistipes
Otu0744,Streptococcus
Otu0745,Pseudomonadaceae_unclassified
Otu0746,Rothia
Otu0747,Lactococcus
Otu0748,Actinomyces
Otu0749,Veillonella
Otu0750,Veillonella
Otu0751,Stenotrophomonas
Otu0752,Porphyromonadaceae_unclassified
Otu0753,Leptotrichia
Otu0754,Actinomycetales_unclassified
Otu0755,Bacillales_unclassified
Otu0756,Staphylococcus
Otu0757,Neisseria
Otu0758,Leptotrichia
Otu0759,Staphylococcus
Otu0760,Actinomyces
Otu0761,Ruminococcus2
Otu0762,Leptotrichia
Otu0763,Lachnospiraceae_unclassified
Otu0764,Leptotrichia
Otu0765,Veillonella
Otu0766,Bacilli_unclassified
Otu0767,Neisseria
Otu0768,Oscillibacter
Otu0769,Stenotrophomonas
Otu0770,Streptococcus
Otu0771,Peptoniphilus
Otu0772,Pseudomonadaceae_unclassified
Otu0773,Actinomyces
Otu0774,Streptococcus
Otu0775,Bacilli_unclassified
Otu0776,Leptotrichia
Otu0777,Streptococcus
Otu0778,Stomatobaculum
Otu0779,Anaerococcus
Otu0780,Pasteurellaceae_unclassified
Otu0781,Mycoplasma
Otu0782,Rothia
Otu0783,Stenotrophomonas
Otu0784,Oribacterium
Otu0785,Odoribacter
Otu0786,Prevotella
Otu0787,Deinococcus
Otu0788,Prevotella
Otu0789,Ruminococcaceae_unclassified
Otu0790,Actinomycetales_unclassified
Otu0791,Capnocytophaga
Otu0792,Leptotrichia
Otu0793,Flavonifractor
Otu0794,Rothia
Otu0795,Scardovia
Otu0796,Pseudomonadaceae_unclassified
Otu0797,Streptobacillus
Otu0798,Veillonella
Otu0799,Bacteria_unclassified
Otu0800,Chryseomicrobium
Otu0801,Abiotrophia
Otu0802,Veillonella
Otu0803,Ruminococcaceae_unclassified
Otu0804,Streptococcus
Otu0805,Staphylococcus
Otu0806,Janthinobacterium
Otu0807,Prevotella
Otu0808,Bacteria_unclassified
Otu0809,Bacillales_unclassified
Otu0810,Actinomycetales_unclassified
Otu0811,Prevotella
Otu0812,Staphylococcus
Otu0813,Proteobacteria_unclassified
Otu0814,Ruminococcus
Otu0815,Lactobacillales_unclassified
Otu0816,Veillonella
Otu0817,Streptococcus
Otu0818,Stenotrophomonas
Otu0819,Veillonella
Otu0820,Lactobacillales_unclassified
Otu0821,Bacilli_unclassified
Otu0822,Streptococcus
Otu0823,Pseudomonadaceae_unclassified
Otu0824,Stomatobaculum
Otu0825,Prevotellaceae_unclassified
Otu0826,Oribacterium
Otu0827,Prevotella
Otu0828,Lactobacillus
Otu0829,Lactobacillus
Otu0830,Streptococcus
Otu0831,Bacilli_unclassified
Otu0832,Lactobacillales_unclassified
Otu0833,Ruminococcaceae_unclassified
Otu0834,Pseudomonadaceae_unclassified
Otu0835,Lachnospiraceae_unclassified
Otu0836,Prevotella
Otu0837,Prevotella
Otu0838,Lactobacillales_unclassified
Otu0839,Actinomycetales_unclassified
Otu0840,Megasphaera
Otu0841,Pseudomonas
Otu0842,Streptococcus
Otu0843,Fusobacterium
Otu0844,Prevotella
Otu0845,Bacteria_unclassified
Otu0846,Pseudomonadaceae_unclassified
Otu0847,Cardiobacterium
Otu0848,Streptococcus
Otu0849,Ruminococcaceae_unclassified
Otu0850,Rubrobacter
Otu0851,Actinomyces
Otu0852,Coprococcus
Otu0853,Prevotella
Otu0854,Bifidobacterium
Otu0855,Actinomycetales_unclassified
Otu0856,Veillonella
Otu0857,Bacilli_unclassified
Otu0858,Sphingopyxis
Otu0859,Leptotrichia
Otu0860,Lactobacillales_unclassified
Otu0861,Streptococcus
Otu0862,Alcaligenaceae_unclassified
Otu0863,Leptotrichia
Otu0864,Streptococcus
Otu0865,Corynebacterium
Otu0866,Bacillales_unclassified
Otu0867,Lachnospiraceae_unclassified
Otu0868,Lactobacillales_unclassified
Otu0869,Mobiluncus
Otu0870,Veillonellaceae_unclassified
Otu0871,Kytococcus
Otu0872,Staphylococcus
Otu0873,Bacteria_unclassified
Otu0874,Veillonella
Otu0875,Atopobium
Otu0876,Streptococcus
Otu0877,Lactobacillales_unclassified
Otu0878,Pseudomonadaceae_unclassified
Otu0879,Fusobacterium
Otu0880,Capnocytophaga
Otu0881,Bilophila
Otu0882,Staphylococcus
Otu0883,Prevotella
Otu0884,Streptobacillus
Otu0885,Actinomycetales_unclassified
Otu0886,Lachnospiraceae_unclassified
Otu0887,Porphyromonadaceae_unclassified
Otu0888,Lachnoanaerobaculum
Otu0889,Clostridiales_unclassified
Otu0890,Pseudomonadaceae_unclassified
Otu0891,Lactobacillales_unclassified
Otu0892,Staphylococcus
Otu0893,Alloscardovia
Otu0894,Veillonella
Otu0895,Bacillales_unclassified
Otu0896,Staphylococcaceae_unclassified
Otu0897,Prevotella
Otu0898,Actinomycetales_unclassified
Otu0899,Pseudomonadaceae_unclassified
Otu0900,Prevotella
Otu0901,Prevotella
Otu0902,Staphylococcus
Otu0903,Pseudomonas
Otu0904,Aeromonas
Otu0905,Pseudomonadaceae_unclassified
Otu0906,Lachnospiraceae_unclassified
Otu0907,Bacteria_unclassified
Otu0908,Staphylococcaceae_unclassified
Otu0909,Prevotella
Otu0910,Streptococcus
Otu0911,Lactobacillales_unclassified
Otu0912,Lachnospiraceae_unclassified
Otu0913,Neisseria
Otu0914,Methylobacterium
Otu0915,Veillonella
Otu0916,Fusobacterium
Otu0917,Prevotella
Otu0918,Staphylococcus
Otu0919,Streptococcus
Otu0920,Clostridiales_unclassified
Otu0921,Veillonellaceae_unclassified
Otu0922,Rothia
Otu0923,Bacteria_unclassified
Otu0924,Lactobacillales_unclassified
Otu0925,Peptostreptococcus
Otu0926,Staphylococcus
Otu0927,Carnobacteriaceae_unclassified
Otu0928,Actinomycetales_unclassified
Otu0929,Gemella
Otu0930,Veillonella
Otu0931,Stomatobaculum
Otu0932,Actinomycetales_unclassified
Otu0933,Leptotrichiaceae_unclassified
Otu0934,Pseudomonadaceae_unclassified
Otu0935,Actinomyces
Otu0936,Leptotrichia
Otu0937,Lachnospiraceae_unclassified
Otu0938,Bacillales_unclassified
Otu0939,Bacilli_unclassified
Otu0940,Nocardia
Otu0941,Lachnoanaerobaculum
Otu0942,Alloscardovia
Otu0943,Lactobacillales_unclassified
Otu0944,Leptotrichia
Otu0945,Bacillales_unclassified
Otu0946,Veillonellaceae_unclassified
Otu0947,Bacillales_unclassified
Otu0948,Prevotella
Otu0949,Staphylococcus
Otu0950,Streptococcus
Otu0951,Oribacterium
Otu0952,Haemophilus
Otu0953,Atopobium
Otu0954,Neisseriaceae_unclassified
Otu0955,Alcaligenaceae_unclassified
Otu0956,Actinomycetales_unclassified
Otu0957,Bacilli_unclassified
Otu0958,Capnocytophaga
Otu0959,Clostridiales_unclassified
Otu0960,Stomatobaculum
Otu0961,Bacilli_unclassified
Otu0962,Atopobium
Otu0963,Alcaligenaceae_unclassified
Otu0964,Streptococcus
Otu0965,Pseudomonadaceae_unclassified
Otu0966,Alcaligenaceae_unclassified
Otu0967,Candidatus_Saccharibacteria_unclassified
Otu0968,Actinomycetaceae_unclassified
Otu0969,Actinomyces
Otu0970,Prevotella
Otu0971,Prevotella
Otu0972,Firmicutes_unclassified
Otu0973,Prevotella
Otu0974,Anaerococcus
Otu0975,Bacilli_unclassified
Otu0976,Morococcus
Otu0977,Actinomyces
Otu0978,Staphylococcus
Otu0979,Bacteria_unclassified
Otu0980,Alcaligenaceae_unclassified
Otu0981,Streptococcus
Otu0982,Carnobacteriaceae_unclassified
Otu0983,Bacilli_unclassified
Otu0984,Parvimonas
Otu0985,Candidatus_Saccharibacteria_unclassified
Otu0986,Aeromicrobium
Otu0987,Anoxybacillus
Otu0988,Streptococcus
Otu0989,Pseudomonadaceae_unclassified
Otu0990,Streptococcus
Otu0991,Pseudomonadaceae_unclassified
Otu0992,Streptococcus
Otu0993,Bacilli_unclassified
Otu0994,Lactobacillales_unclassified
Otu0995,Staphylococcus
Otu0996,Bacilli_unclassified
Otu0997,Corynebacteriaceae_unclassified
Otu0998,Actinomycetaceae_unclassified
Otu0999,Streptococcus
Otu1000,Lactobacillales_unclassified
Otu1001,Stenotrophomonas
Otu1002,Veillonella
Otu1003,Streptobacillus
Otu1004,Staphylococcus
Otu1005,Veillonella
Otu1006,Prevotella
Otu1007,Veillonella
Otu1008,Prevotella
Otu1009,Staphylococcus
Otu1010,Bacilli_unclassified
Otu1011,Staphylococcus
Otu1012,Rhizobium
Otu1013,Actinomyces
Otu1014,Actinobacteria_unclassified
Otu1015,Streptococcus
Otu1016,Streptococcus
Otu1017,Prevotella
Otu1018,Streptococcus
Otu1019,Neisseria
Otu1020,Bacteria_unclassified
Otu1021,Prevotella
Otu1022,Bacilli_unclassified
Otu1023,Campylobacter
Otu1024,Pseudomonadaceae_unclassified
Otu1025,Streptococcus
Otu1026,Prevotella
Otu1027,Porphyromonadaceae_unclassified
Otu1028,Actinomycetales_unclassified
Otu1029,Morococcus
Otu1030,Pseudomonadaceae_unclassified
Otu1031,Lactobacillus
Otu1032,Lactobacillales_unclassified
Otu1033,Clostridiales_unclassified
Otu1034,Lachnospiraceae_unclassified
Otu1035,Streptococcus
Otu1036,Prevotella
Otu1037,Streptococcus
Otu1038,Veillonella
Otu1039,Prevotella
Otu1040,Brevibacterium
Otu1041,Streptococcus
Otu1042,Streptococcus
Otu1043,Staphylococcus
Otu1044,Bacillales_unclassified
Otu1045,Oribacterium
Otu1046,Veillonellaceae_unclassified
Otu1047,Faecalibacterium
Otu1048,Streptococcus
Otu1049,Fusobacterium
Otu1050,Lachnospiraceae_unclassified
Otu1051,Enterococcaceae_unclassified
Otu1052,Alloscardovia
Otu1053,Mogibacterium
Otu1054,Actinomycetales_unclassified
Otu1055,Lactobacillales_unclassified
Otu1056,Streptococcus
Otu1057,Veillonellaceae_unclassified
Otu1058,Lactobacillales_unclassified
Otu1059,Clostridium_sensu_stricto
Otu1060,Streptococcus
Otu1061,Treponema
Otu1062,Bacteria_unclassified
Otu1063,Prevotella
Otu1064,Rothia
Otu1065,Brevibacterium
Otu1066,Dorea
Otu1067,Rothia
Otu1068,Faecalicoccus
Otu1069,Brucellaceae_unclassified
Otu1070,Acetobacter
Otu1071,Lactobacillales_unclassified
Otu1072,Lachnospiraceae_unclassified
Otu1073,Lachnospiraceae_unclassified
Otu1074,Clostridiales_unclassified
Otu1075,Bacillales_unclassified
Otu1076,Firmicutes_unclassified
Otu1077,Staphylococcus
Otu1078,Thermus
Otu1079,Lactobacillales_unclassified
Otu1080,Clostridium_XlVa
Otu1081,Bacteria_unclassified
Otu1082,Ruminococcaceae_unclassified
Otu1083,Ruminococcaceae_unclassified
Otu1084,Fusobacterium
Otu1085,Prevotella
Otu1086,Candidatus_Saccharibacteria_unclassified
Otu1087,Scardovia
Otu1088,Streptococcus
Otu1089,Bacteria_unclassified
Otu1090,Lysobacter
Otu1091,Bacilli_unclassified
Otu1092,Lachnospiraceae_unclassified
Otu1093,Lactobacillus
Otu1094,Prevotella
Otu1095,Bacteria_unclassified
Otu1096,Veillonella
Otu1097,Bacilli_unclassified
Otu1098,Rothia
Otu1099,Streptococcus
Otu1100,Burkholderiales_unclassified
Otu1101,Centipeda
Otu1102,Staphylococcus
Otu1103,Actinomyces
Otu1104,Prevotella
Otu1105,Oribacterium
Otu1106,Streptococcus
Otu1107,Blautia
Otu1108,Nitrosomonas
Otu1109,Scardovia
Otu1110,Streptococcus
Otu1111,Stenotrophomonas
Otu1112,Lachnospiraceae_unclassified
Otu1113,Ruminococcaceae_unclassified
Otu1114,Alloprevotella
Otu1115,Streptococcus
Otu1116,Clostridium_IV
Otu1117,Bacilli_unclassified
Otu1118,Bacteroidales_unclassified
Otu1119,Stomatobaculum
Otu1120,Veillonellaceae_unclassified
Otu1121,Prevotella
Otu1122,Clostridiales_unclassified
Otu1123,Burkholderiales_unclassified
Otu1124,Effusibacillus
Otu1125,Sphingobium
Otu1126,Lactobacillales_unclassified
Otu1127,Bacteria_unclassified
Otu1128,Porphyromonas
Otu1129,Streptococcus
Otu1130,Veillonella
Otu1131,Xanthomonadaceae_unclassified
Otu1132,Clostridiales_unclassified
Otu1133,Rudaea
Otu1134,Pseudomonadaceae_unclassified
Otu1135,Actinomyces
Otu1136,Rothia
Otu1137,Streptococcus
Otu1138,Neisseriaceae_unclassified
Otu1139,Blautia
Otu1140,Prevotella
Otu1141,Streptococcus
Otu1142,Veillonella
Otu1143,Streptococcus
Otu1144,Lachnoanaerobaculum
Otu1145,Streptococcus
Otu1146,Peptococcus
Otu1147,Veillonellaceae_unclassified
Otu1148,Bacilli_unclassified
Otu1149,Bacteroidales_unclassified
Otu1150,Prevotella
Otu1151,Paraprevotella
Otu1152,Leptotrichiaceae_unclassified
Otu1153,Pseudomonadaceae_unclassified
Otu1154,Micrococcaceae_unclassified
Otu1155,Streptococcus
Otu1156,Prevotella
Otu1157,Pseudomonadaceae_unclassified
Otu1158,Prevotella
Otu1159,Abiotrophia
Otu1160,Actinomycetales_unclassified
Otu1161,Streptococcus
Otu1162,Veillonellaceae_unclassified
Otu1163,Peptoniphilus
Otu1164,Bacilli_unclassified
Otu1165,Bacilli_unclassified
Otu1166,Armatimonas/Armatimonadetes_gp1
Otu1167,Streptococcus
Otu1168,Actinomycetales_unclassified
Otu1169,Rothia
Otu1170,Actinomyces
Otu1171,Alloprevotella
Otu1172,Moraxella
Otu1173,Moryella
Otu1174,Streptococcus
Otu1175,Prevotella
Otu1176,Sphingomonas
Otu1177,Lachnospiraceae_unclassified
Otu1178,Bacillales_unclassified
Otu1179,Prevotella
Otu1180,Veillonella
Otu1181,Alloprevotella
Otu1182,Gemella
Otu1183,Bacteria_unclassified
Otu1184,Vagococcus
Otu1185,Bacilli_unclassified
Otu1186,Capnocytophaga
Otu1187,Actinotignum
Otu1188,Streptococcus
Otu1189,Lactobacillales_unclassified
Otu1190,Actinomycetales_unclassified
Otu1191,Veillonella
Otu1192,Bacilli_unclassified
Otu1193,Neisseriaceae_unclassified
Otu1194,Ruminococcus2
Otu1195,Stenotrophomonas
Otu1196,Leptotrichia
Otu1197,Pseudomonadaceae_unclassified
Otu1198,Neisseria
Otu1199,Bacteroides
Otu1200,Leptotrichia
Otu1201,Lactobacillales_unclassified
Otu1202,Lactobacillales_unclassified
Otu1203,Lactobacillaceae_unclassified
Otu1204,Streptococcus
Otu1205,Scardovia
Otu1206,Bifidobacteriaceae_unclassified
Otu1207,Leptotrichia
Otu1208,Actinomycetales_unclassified
Otu1209,Actinomycetales_unclassified
Otu1210,Streptococcus
Otu1211,Bacilli_unclassified
Otu1212,Flavobacterium
Otu1213,Bacilli_unclassified
Otu1214,Alloscardovia
Otu1215,Propionispira
Otu1216,Bacteroidales_unclassified
Otu1217,Sphingomonas
Otu1218,Veillonellaceae_unclassified
Otu1219,Stenotrophomonas
Otu1220,Rothia
Otu1221,Actinomyces
Otu1222,Atopobium
Otu1223,Acidobacteria_Gp4_unclassified
Otu1224,Paenibacillus
Otu1225,Peptostreptococcus
Otu1226,Lactobacillales_unclassified
Otu1227,Streptococcus
Otu1228,Veillonella
Otu1229,Prevotella
Otu1230,Streptococcus
Otu1231,Lactobacillales_unclassified
Otu1232,Stomatobaculum
Otu1233,Veillonella
Otu1234,Streptococcus
Otu1235,Prevotella
Otu1236,Prevotella
Otu1237,Actinomycetales_unclassified
Otu1238,Lactobacillus
Otu1239,Porphyromonadaceae_unclassified
Otu1240,Prevotella
Otu1241,Neisseriaceae_unclassified
Otu1242,Veillonella
Otu1243,Streptococcus
Otu1244,Anaerococcus
Otu1245,Actinomyces
Otu1246,Phyllobacterium
Otu1247,Staphylococcus
Otu1248,Streptococcus
Otu1249,Bacillales_unclassified
Otu1250,Tepidimonas
Otu1251,Megasphaera
Otu1252,Staphylococcus
Otu1253,Lactobacillales_unclassified
Otu1254,Actinomyces
Otu1255,Rothia
Otu1256,Streptococcus
Otu1257,Veillonellaceae_unclassified
Otu1258,Leptotrichiaceae_unclassified
Otu1259,Capnocytophaga
Otu1260,Bacilli_unclassified
Otu1261,Capnocytophaga
Otu1262,Streptococcus
Otu1263,Bacteria_unclassified
Otu1264,Actinomyces
Otu1265,Bacillales_unclassified
Otu1266,Porphyromonadaceae_unclassified
Otu1267,Gemella
Otu1268,Porphyromonadaceae_unclassified
Otu1269,Streptococcus
Otu1270,Rothia
Otu1271,Lautropia
Otu1272,Fusobacterium
Otu1273,Streptococcus
Otu1274,Prevotella
Otu1275,Bacillales_unclassified
Otu1276,Streptococcus
Otu1277,Streptococcus
Otu1278,Acidovorax
Otu1279,Bacteria_unclassified
Otu1280,Leptotrichia
Otu1281,Betaproteobacteria_unclassified
Otu1282,Veillonellaceae_unclassified
Otu1283,Pediococcus
Otu1284,Bacteria_unclassified
Otu1285,Enhydrobacter
Otu1286,Stomatobaculum
Otu1287,Prevotella
Otu1288,Morococcus
Otu1289,Leptotrichia
Otu1290,Bacilli_unclassified
Otu1291,Solobacterium
Otu1292,Lactobacillales_unclassified
Otu1293,Prevotella
Otu1294,Pyramidobacter
Otu1295,Bacilli_unclassified
Otu1296,Actinomycetales_unclassified
Otu1297,Ruminococcaceae_unclassified
Otu1298,Streptococcus
Otu1299,Clostridium_IV
Otu1300,Betaproteobacteria_unclassified
Otu1301,Atopobium
Otu1302,Prevotella
Otu1303,Leptotrichia
Otu1304,Staphylococcus
Otu1305,Clostridiales_unclassified
Otu1306,Actinomycetales_unclassified
Otu1307,Paraprevotella
Otu1308,Megamonas
Otu1309,Clostridiales_unclassified
Otu1310,Novosphingobium
Otu1311,Veillonella
Otu1312,Prevotella
Otu1313,Bacilli_unclassified
Otu1314,Parabacteroides
Otu1315,Bacilli_unclassified
Otu1316,Collinsella
Otu1317,Proteobacteria_unclassified
Otu1318,Ruminococcus
Otu1319,Bacilli_unclassified
Otu1320,Bacteria_unclassified
Otu1321,Porphyromonadaceae_unclassified
Otu1322,Lachnospiraceae_unclassified
Otu1323,Lactobacillus
Otu1324,Actinomycetales_unclassified
Otu1325,Lactobacillales_unclassified
Otu1326,Staphylococcaceae_unclassified
Otu1327,Bacteroidetes_unclassified
Otu1328,Lactobacillus
Otu1329,Selenomonas
Otu1330,Dialister
Otu1331,Firmicutes_unclassified
Otu1332,Streptococcus
Otu1333,Bacillales_unclassified
Otu1334,Leptotrichia
Otu1335,Roseburia
Otu1336,Lactobacillales_unclassified
Otu1337,Bacilli_unclassified
Otu1338,Streptococcus
Otu1339,Prevotella
Otu1340,Bdellovibrio
Otu1341,Atopobium
Otu1342,Bacilli_unclassified
Otu1343,Lactobacillales_unclassified
Otu1344,Rothia
Otu1345,Bacteroides
Otu1346,Bacilli_unclassified
Otu1347,Bacilli_unclassified
Otu1348,Bacilli_unclassified
Otu1349,Actinobacteria_unclassified
Otu1350,Prevotella
Otu1351,Catonella
Otu1352,Actinomyces
Otu1353,Lechevalieria
Otu1354,Lachnospiraceae_unclassified
Otu1355,Peptoniphilus
Otu1356,Bacilli_unclassified
Otu1357,Peptostreptococcaceae_unclassified
Otu1358,Actinomycetales_unclassified
Otu1359,Fusobacterium
Otu1360,Rothia
Otu1361,Oribacterium
Otu1362,Veillonellaceae_unclassified
Otu1363,Bacteria_unclassified
Otu1364,Clostridium_XlVa
Otu1365,Ruminococcaceae_unclassified
Otu1366,Ruminococcaceae_unclassified
Otu1367,Ruminococcaceae_unclassified
Otu1368,Ruminococcaceae_unclassified
Otu1369,Burkholderiales_unclassified
Otu1370,Prevotella
Otu1371,Staphylococcus
Otu1372,Streptococcus
Otu1373,Actinomycetales_unclassified
Otu1374,Streptococcus
Otu1375,Hymenobacter
Otu1376,Betaproteobacteria_unclassified
Otu1377,Lachnospiraceae_unclassified
Otu1378,Desulforhopalus
Otu1379,Pasteurellaceae_unclassified
Otu1380,Staphylococcus
Otu1381,Betaproteobacteria_unclassified
Otu1382,Veillonellaceae_unclassified
Otu1383,Firmicutes_unclassified
Otu1384,Actinomyces
Otu1385,Prevotella
Otu1386,Neisseriaceae_unclassified
Otu1387,Alcaligenaceae_unclassified
Otu1388,Bacillaceae_1_unclassified
Otu1389,Bacillales_unclassified
Otu1390,Actinomycetales_unclassified
Otu1391,Alcaligenaceae_unclassified
Otu1392,Rhodoplanes
Otu1393,Bacilli_unclassified
Otu1394,Leptotrichia
Otu1395,Burkholderiaceae_unclassified
Otu1396,Porphyromonadaceae_unclassified
Otu1397,Mycoplasma
Otu1398,Bacillales_unclassified
Otu1399,Prevotella
Otu1400,Prevotella
Otu1401,Lachnospiraceae_unclassified
Otu1402,Azonexus
Otu1403,Lactobacillales_unclassified
Otu1404,Eisenbergiella
Otu1405,Prevotella
Otu1406,Streptococcus
Otu1407,Prevotella
Otu1408,Asaccharobacter
Otu1409,Lactobacillales_unclassified
Otu1410,Ruminococcaceae_unclassified
Otu1411,Parvimonas
Otu1412,Candidatus_Saccharibacteria_unclassified
Otu1413,Bacteria_unclassified
Otu1414,Bacteroides
Otu1415,Dialister
Otu1416,Lachnospiraceae_unclassified
Otu1417,Ruminococcus
Otu1418,Bacilli_unclassified
Otu1419,Bacteria_unclassified
Otu1420,Gp6_unclassified
Otu1421,Alloprevotella
Otu1422,Streptococcus
Otu1423,Bifidobacterium
Otu1424,Bacteroides
Otu1425,Granulicatella
Otu1426,Bacilli_unclassified
Otu1427,Subdoligranulum
Otu1428,Oribacterium
Otu1429,Veillonella
Otu1430,Clostridium_XI
Otu1431,Pseudomonas
Otu1432,Neisseriaceae_unclassified
Otu1433,Parabacteroides
Otu1434,Stomatobaculum
Otu1435,Ruminococcaceae_unclassified
Otu1436,Prevotella
Otu1437,Streptococcus
Otu1438,Veillonella
Otu1439,Prevotella
Otu1440,Prevotella
Otu1441,Prevotella
Otu1442,Streptococcus
Otu1443,Bulleidia
Otu1444,Bacteroides
Otu1445,Streptococcus
Otu1446,Staphylococcus
Otu1447,Bacillales_unclassified
Otu1448,Staphylococcus
Otu1449,Veillonella
Otu1450,Actinomyces
Otu1451,Streptococcus
Otu1452,Prevotella
Otu1453,Prevotella
Otu1454,Fusobacterium
Otu1455,Veillonella
Otu1456,Staphylococcus
Otu1457,Prevotella
Otu1458,Lactobacillales_unclassified
Otu1459,Streptococcus
Otu1460,Staphylococcus
Otu1461,Staphylococcus
Otu1462,Streptococcus
Otu1463,Prevotella
Otu1464,Staphylococcus
Otu1465,Prevotella
Otu1466,Staphylococcaceae_unclassified
Otu1467,Fusobacterium
Otu1468,Veillonella
Otu1469,Streptococcus
Otu1470,Streptococcus
Otu1471,Actinomyces
Otu1472,Streptococcus
Otu1473,Streptococcus
Otu1474,Mogibacterium
Otu1475,Streptococcus
Otu1476,Corynebacterium
Otu1477,Staphylococcus
Otu1478,Veillonella
Otu1479,Mogibacterium
Otu1480,Pasteurellaceae_unclassified
Otu1481,Staphylococcus
Otu1482,Atopobium
Otu1483,Bacillales_unclassified
Otu1484,Streptococcus
Otu1485,Prevotella
Otu1486,Bacilli_unclassified
Otu1487,Abiotrophia
Otu1488,Bacillales_unclassified
Otu1489,Actinomyces
Otu1490,Streptococcus
Otu1491,Staphylococcus
Otu1492,Staphylococcus
Otu1493,Mogibacterium
